,year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
379,2035,2010,1802069PD,1802089PD,3137.750226,25,0,0
380,2010,2010,1802069PD,1802081PD,5964.782609,25,0,5900
381,2010,2010,1802069PD,1802053PD,6265.468869,25,0,6232.2
382,2015,2010,1802069PD,1802053PD,7082.558352,25,0,7055
383,2020,2010,1802069PD,1802053PD,7609.367361,25,0,7564.65
384,2025,2010,1802069PD,1802087PD,7976.69076,25,0,7920
385,2025,2010,1802069PD,1802053PD,8042.390533,25,0,7983.12
386,2030,2010,1802069PD,1802087PD,8149.941167,25,0,8040
387,2035,2010,1802069PD,1802087PD,8327.225864,25,0,8280
388,2030,2010,1802069PD,1802053PD,8525.597817,25,0,8444.22
389,2035,2010,1802069PD,1802053PD,9079.413907,25,0,9078.08
390,2010,2010,1802069PD,Placer County Water Agency,9958.88,17.6,0,9958.88
391,2015,2010,1802069PD,1802081PD,13190,25,0,13050
392,2015,2010,1802069PD,1802087PD,14015.50871,25,0,13920
393,2020,2010,1802069PD,1802087PD,14320.14006,25,0,14210
394,2010,2010,1802069PD,1802087PD,15351.82671,25,0,15313.16
395,2020,2010,1802069PD,1802081PD,17322.85714,25,0,17200
396,2025,2010,1802069PD,1802081PD,24532.72727,25,0,24300
397,2030,2010,1802069PD,1802081PD,25171.36364,25,0,24900
398,2035,2010,1802069PD,1802081PD,25772.27273,25,0,25500
399,2015,2010,1802069REC,1802069NPD,2443,0,236,2443
400,2020,2010,1802069REC,1802069NPD,2443,0,236,2443
401,2025,2010,1802069REC,1802069NPD,2443,0,236,2443
402,2030,2010,1802069REC,1802069NPD,2443,0,236,2443
403,2035,2010,1802069REC,1802069NPD,2443,0,236,2443
404,2010,2010,1802077PD,Rio Linda - Elverta Community Water District,2419.91,17.6,0,2419.91
405,2020,2010,1802077PD,Rio Linda - Elverta Community Water District,2605.68,17.6,0,2605.68
406,2025,2010,1802077PD,Rio Linda - Elverta Community Water District,2635.6,17.6,0,2635.6
407,2030,2010,1802077PD,Rio Linda - Elverta Community Water District,2636.1,17.6,0,2636.1
408,2035,2010,1802077PD,Rio Linda - Elverta Community Water District,2636.1,17.6,0,2636.1
409,2015,2010,1802077PD,Rio Linda - Elverta Community Water District,2900.48,17.6,0,2900.48
410,2010,2010,1802079PD,"Rio Vista, city of",2419,17.6,0,2419
411,2015,2010,1802079PD,"Rio Vista, city of",2916,17.6,0,2916
412,2020,2010,1802079PD,"Rio Vista, city of",3412,17.6,0,3412
413,2025,2010,1802079PD,"Rio Vista, city of",3799,17.6,0,3799
414,2030,2010,1802079PD,"Rio Vista, city of",4186,17.6,0,4186
415,2035,2010,1802079PD,"Rio Vista, city of",4186,17.6,0,4186
416,2010,2010,1802081NPD,Roseville City of,854.5,21.12,0,854.5
417,2015,2010,1802081NPD,Roseville City of,1098.5,21.12,0,1098.5
418,2020,2010,1802081NPD,Roseville City of,1335,21.12,0,1335
419,2025,2010,1802081NPD,Roseville City of,1490,21.12,0,1490
420,2030,2010,1802081NPD,Roseville City of,1698.5,21.12,0,1698.5
421,2035,2010,1802081NPD,Roseville City of,1885,21.12,0,1885
422,2010,2010,1802081PD,Roseville City of,27140,17.6,0,27140
423,2015,2010,1802081PD,Roseville City of,44370,17.6,0,44370
424,2020,2010,1802081PD,Roseville City of,48160,17.6,0,48160
425,2025,2010,1802081PD,Roseville City of,53460,17.6,0,53460
426,2030,2010,1802081PD,Roseville City of,54780,17.6,0,54780
427,2035,2010,1802081PD,Roseville City of,56100,17.6,0,56100
428,2010,2010,1802081REC,1802081NPD,854.5,0,236,854.5
429,2015,2010,1802081REC,1802081NPD,1098.5,0,236,1098.5
430,2020,2010,1802081REC,1802081NPD,1335,0,236,1335
431,2025,2010,1802081REC,1802081NPD,1490,0,236,1490
432,2030,2010,1802081REC,1802081NPD,1698.5,0,236,1698.5
433,2035,2010,1802081REC,1802081NPD,1885,0,236,1885
434,2015,2010,1802083PD,1802085PD,490.9753371,25,0,436.24
435,2020,2010,1802083PD,1802085PD,1833.302706,25,0,1654.56
436,2025,2010,1802083PD,1802085PD,2779.20544,25,0,2495.04
437,2015,2010,1802083PD,1802087PD,4977.92206,25,0,4944
438,2020,2010,1802083PD,1802087PD,5086.118711,25,0,5047
439,2030,2010,1802083PD,1802085PD,6831.730065,25,0,6234.14
440,2025,2010,1802083PD,1802087PD,6846.659569,25,0,6798
441,2030,2010,1802083PD,1802087PD,6995.366168,25,0,6901
442,2035,2010,1802083PD,1802087PD,7147.535534,25,0,7107
443,2035,2010,1802083PD,1802085PD,7301.640964,25,0,7249
444,2010,2010,1802083PD,Sacramento City of,89559.93,17.6,0,89559.93
445,2020,2010,1802083PD,Sacramento City of,120098.84,17.6,0,120098.84
446,2015,2010,1802083PD,Sacramento City of,129235.55,17.6,0,129235.55
447,2025,2010,1802083PD,Sacramento City of,132243.54,17.6,0,132243.54
448,2030,2010,1802083PD,Sacramento City of,143105.3,17.6,0,143105.3
449,2035,2010,1802083PD,Sacramento City of,143320.44,17.6,0,143320.44
450,2020,2010,1802085BDSL,1802085PD,1495.84098,0,758,1350
451,2025,2010,1802085BDSL,1802085PD,2673.341132,0,758,2400
452,2030,2010,1802085BDSL,1802085PD,3534.14095,0,758,3225
453,2035,2010,1802085BDSL,1802085PD,4482.315118,0,758,4450
454,2010,2010,1802085CVP,Sacramento County Water Agency,163.2878,0,0,163.2878
455,2015,2010,1802085CVP,Sacramento County Water Agency,169,0,0,169
456,2020,2010,1802085CVP,Sacramento County Water Agency,169,0,0,169
457,2025,2010,1802085CVP,Sacramento County Water Agency,169,0,0,169
458,2030,2010,1802085CVP,Sacramento County Water Agency,169,0,0,169
459,2035,2010,1802085CVP,Sacramento County Water Agency,169,0,0,169
460,2010,2010,1802085NPD,Sacramento County Water Agency,677,17.6,0,677
461,2035,2010,1802085NPD,Sacramento County Water Agency,2200,17.6,0,2200
462,2015,2010,1802085NPD,Sacramento County Water Agency,3000,17.6,0,3000
463,2020,2010,1802085NPD,Sacramento County Water Agency,4400,17.6,0,4400
464,2025,2010,1802085NPD,Sacramento County Water Agency,4400,17.6,0,4400
465,2030,2010,1802085NPD,Sacramento County Water Agency,4400,17.6,0,4400
466,2010,2010,1802085PD,1802033PD,2935,25,0,2935
467,2015,2010,1802085PD,1802033PD,3570,25,0,3570
468,2020,2010,1802085PD,1802033PD,3640,25,0,3640
469,2025,2010,1802085PD,1802033PD,4100,25,0,4100
470,2030,2010,1802085PD,1802033PD,4560,25,0,4560
471,2035,2010,1802085PD,1802033PD,4560,25,0,4560
472,2010,2010,1802085PD,Sacramento County Water Agency,27059.2,17.6,0,27059.2
473,2015,2010,1802085PD,Sacramento County Water Agency,32356.24,17.6,0,32356.24
474,2020,2010,1802085PD,Sacramento County Water Agency,36484.56,17.6,0,36484.56
475,2025,2010,1802085PD,Sacramento County Water Agency,41855.04,17.6,0,41855.04
476,2030,2010,1802085PD,Sacramento County Water Agency,49019.14,17.6,0,49019.14
477,2035,2010,1802085PD,Sacramento County Water Agency,57699,17.6,0,57699
478,2010,2010,1802085REC,1802085NPD,677,0,236,677
479,2035,2010,1802085REC,1802085NPD,2200,0,236,2200
480,2015,2010,1802085REC,1802085NPD,3000,0,236,3000
481,2020,2010,1802085REC,1802085NPD,4400,0,236,4400
482,2025,2010,1802085REC,1802085NPD,4400,0,236,4400
483,2030,2010,1802085REC,1802085NPD,4400,0,236,4400
484,2010,2010,1802087PD,Sacramento Suburban Water District,32664.52,17.6,0,32664.52
485,2015,2010,1802087PD,Sacramento Suburban Water District,33859.68,17.6,0,33859.68
486,2020,2010,1802087PD,Sacramento Suburban Water District,34565.09,17.6,0,34565.09
487,2025,2010,1802087PD,Sacramento Suburban Water District,35337.06,17.6,0,35337.06
488,2030,2010,1802087PD,Sacramento Suburban Water District,35872.47,17.6,0,35872.47
489,2035,2010,1802087PD,Sacramento Suburban Water District,36943.29,17.6,0,36943.29
490,2015,2010,1802089GWR,1802089GW,1539.23673,541,26,0
491,2020,2010,1802089GWR,1802089GW,2735.865126,541,26,0
492,2025,2010,1802089GWR,1802089GW,3161.960141,541,26,0
493,2030,2010,1802089GWR,1802089GW,4691.23357,541,26,0
494,2035,2010,1802089GWR,1802089GW,4843.55676,541,26,0
495,2015,2010,1802089PD,1802037PD,811.807074,25,0,800.8
496,2010,2010,1802089PD,1802037PD,855.4337806,25,0,846.08
497,2020,2010,1802089PD,1802037PD,914.8745981,25,0,908.6
498,2025,2010,1802089PD,1802037PD,1004.607717,25,0,1001
499,2030,2010,1802089PD,1802037PD,1059.324759,25,0,1047.2
500,2035,2010,1802089PD,1802037PD,1089.353698,25,0,1078
501,2010,2010,1802089PD,1802081PD,2385.913043,25,0,2360
502,2025,2010,1802089PD,1802081PD,3271.030303,25,0,3240
503,2030,2010,1802089PD,1802081PD,3356.181818,25,0,3320
504,2035,2010,1802089PD,1802081PD,3436.30303,25,0,3400
505,2020,2010,1802089PD,1802081PD,3464.571429,25,0,3440
506,2015,2010,1802089PD,1802081PD,3517.333333,25,0,3480
507,2010,2010,1802089PD,1802063PD,4150,25,0,4107.8
508,2020,2010,1802089PD,1802063PD,4427,25,0,4416
509,2025,2010,1802089PD,1802063PD,4531,25,0,4500
510,2030,2010,1802089PD,1802063PD,4636,25,0,4590
511,2035,2010,1802089PD,1802063PD,4741,25,0,4732
512,2015,2010,1802089PD,1802063PD,5019,25,0,5005
513,2015,2010,1802089PD,1802035PD,5816.253284,25,0,5783.85
514,2020,2010,1802089PD,1802035PD,6115.048089,25,0,6079.05
515,2025,2010,1802089PD,1802035PD,6290.175439,25,0,6240.96
516,2030,2010,1802089PD,1802035PD,6466.306675,25,0,6404.42
517,2035,2010,1802089PD,1802035PD,6530.278842,25,0,6404.42
518,2010,2010,1802089PD,1802035PD,9641.573051,25,0,9545.4
519,2010,2010,1802089PD,1802021PD,12120.54943,25,0,12034.44
520,2020,2010,1802089PD,1802021PD,15789.25004,25,0,15688.76
521,2025,2010,1802089PD,1802021PD,16194.18997,25,0,16089.88
522,2030,2010,1802089PD,1802021PD,16597.22222,25,0,16491
523,2015,2010,1802089PD,1802021PD,16726.20906,25,0,16618.88
524,2035,2010,1802089PD,1802021PD,17001.20926,25,0,16892.12
525,2015,2010,1802093IMP,1805093PD,1305.771499,87,224,1293.14
526,2020,2010,1802093IMP,1805093PD,1485.003926,87,224,1473.64
527,2025,2010,1802093IMP,1805093PD,1685.236967,87,224,1662.5
528,2030,2010,1802093IMP,1805093PD,1817.869079,87,224,1806.42
529,2035,2010,1802093IMP,1805093PD,1946.283333,87,224,1922
530,2010,2010,1802093IMP,1805093PD,2081.963539,87,224,2061.48
531,2010,2010,1802093IMP,1802093PD,59616,16.7368599,224,54846.72
532,2015,2010,1802093IMP,1802093PD,62161,16.85703254,224,47242.36
533,2020,2010,1802093IMP,1802093PD,64111,17.06399838,224,51288.8
534,2025,2010,1802093IMP,1802093PD,66061,17.2587457,224,54170.02
535,2030,2010,1802093IMP,1802093PD,67961,17.44780094,224,55048.41
536,2035,2010,1802093IMP,1802093PD,67961,17.44780094,224,55728.02
537,2035,2010,1802093PD,1805093PD,1004.533333,25,0,992
538,2030,2010,1802093PD,1805093PD,1062.692922,25,0,1056
539,2025,2010,1802093PD,1805093PD,1135.317536,25,0,1120
540,2020,2010,1802093PD,1805093PD,1225.377144,25,0,1216
541,2015,2010,1802093PD,1805093PD,1324.815725,25,0,1312
542,2010,2010,1802093PD,1805093PD,1325.036461,25,0,1312
543,2015,2010,1802093PD,Solano County Water Agency,47242.36,17.6,0,47242.36
544,2020,2010,1802093PD,Solano County Water Agency,51288.8,17.6,0,51288.8
545,2025,2010,1802093PD,Solano County Water Agency,54170.02,17.6,0,54170.02
546,2010,2010,1802093PD,Solano County Water Agency,54846.72,17.6,0,54846.72
547,2030,2010,1802093PD,Solano County Water Agency,55048.41,17.6,0,55048.41
548,2035,2010,1802093PD,Solano County Water Agency,55728.02,17.6,0,55728.02
549,2020,2010,1802097NPD,Vacaville City of,440,21.12,0,440
550,2025,2010,1802097NPD,Vacaville City of,440,21.12,0,440
551,2030,2010,1802097NPD,Vacaville City of,440,21.12,0,440
552,2035,2010,1802097NPD,Vacaville City of,440,21.12,0,440
553,2010,2010,1802097PD,Vacaville City of,14871.6,17.6,0,14871.6
554,2020,2010,1802097PD,Vacaville City of,16179.58,17.6,0,16179.58
555,2025,2010,1802097PD,Vacaville City of,16268.12,17.6,0,16268.12
556,2015,2010,1802097PD,Vacaville City of,16403.04,17.6,0,16403.04
557,2030,2010,1802097PD,Vacaville City of,16715.39,17.6,0,16715.39
558,2035,2010,1802097PD,Vacaville City of,17124.66,17.6,0,17124.66
559,2020,2010,1802097REC,1802097NPD,440,0,236,440
560,2025,2010,1802097REC,1802097NPD,440,0,236,440
561,2030,2010,1802097REC,1802097NPD,440,0,236,440
562,2035,2010,1802097REC,1802097NPD,440,0,236,440
563,2010,2010,1802099NPD,Valencia Water Company,162.5,21.12,0,162.5
564,2015,2010,1802099NPD,Valencia Water Company,500,21.12,0,500
565,2020,2010,1802099NPD,Valencia Water Company,1000,21.12,0,1000
566,2025,2010,1802099NPD,Valencia Water Company,1500,21.12,0,1500
567,2030,2010,1802099NPD,Valencia Water Company,2250,21.12,0,2250
568,2035,2010,1802099NPD,Valencia Water Company,3000,21.12,0,3000
569,2010,2010,1802099PD,Valencia Water Company,30161.6,17.6,0,30161.6
570,2015,2010,1802099PD,Valencia Water Company,34073.28,17.6,0,34073.28
571,2020,2010,1802099PD,Valencia Water Company,37206,17.6,0,37206
572,2025,2010,1802099PD,Valencia Water Company,40262.52,17.6,0,40262.52
573,2030,2010,1802099PD,Valencia Water Company,43481.9,17.6,0,43481.9
574,2035,2010,1802099PD,Valencia Water Company,46569.12,17.6,0,46569.12
575,2010,2010,1802099REC,1802099NPD,162.5,0,236,162.5
576,2015,2010,1802099REC,1802099NPD,500,0,236,500
577,2020,2010,1802099REC,1802099NPD,1000,0,236,1000
578,2025,2010,1802099REC,1802099NPD,1500,0,236,1500
579,2030,2010,1802099REC,1802099NPD,2250,0,236,2250
580,2035,2010,1802099REC,1802099NPD,3000,0,236,3000
581,2010,2010,1802103PD,Woodland City of,13921,17.6,0,13921
582,2020,2010,1802103PD,Woodland City of,15563.2,17.6,0,15563.2
583,2015,2010,1802103PD,Woodland City of,16400,17.6,0,16400
584,2025,2010,1802103PD,Woodland City of,16479.36,17.6,0,16479.36
585,2030,2010,1802103PD,Woodland City of,17540.96,17.6,0,17540.96
586,2035,2010,1802103PD,Woodland City of,17540.96,17.6,0,17540.96
587,2010,2010,1802105PD,Yuba City City of,17737.92,17.6,0,17737.92
588,2015,2010,1802105PD,Yuba City City of,20694.24,17.6,0,20694.24
589,2020,2010,1802105PD,Yuba City City of,21351.2,17.6,0,21351.2
590,2025,2010,1802105PD,Yuba City City of,24964.48,17.6,0,24964.48
591,2030,2010,1802105PD,Yuba City City of,28906.24,17.6,0,28906.24
592,2035,2010,1802105PD,Yuba City City of,32848,17.6,0,32848
593,2020,2010,1803007PD,Bakman Water Company,3821,17.6,0,3821
594,2025,2010,1803007PD,Bakman Water Company,4025,17.6,0,4025
595,2010,2010,1803007PD,Bakman Water Company,4054,17.6,0,4054
596,2015,2010,1803007PD,Bakman Water Company,4081,17.6,0,4081
597,2030,2010,1803007PD,Bakman Water Company,4240,17.6,0,4240
598,2035,2010,1803007PD,Bakman Water Company,4240,17.6,0,4240
599,2010,2010,1803009PD,California Water Service Company Bakersfield,71002.84,321,0,71002.84
600,2020,2010,1803009PD,California Water Service Company Bakersfield,74192.48,321,0,74192.48
601,2015,2010,1803009PD,California Water Service Company Bakersfield,77306.68,321,0,77306.68
602,2025,2010,1803009PD,California Water Service Company Bakersfield,79844.96,321,0,79844.96
603,2030,2010,1803009PD,California Water Service Company Bakersfield,85928,321,0,85928
604,2035,2010,1803009PD,California Water Service Company Bakersfield,92471.96,321,0,92471.96
605,2010,2010,1803013PD,California Water Service Company Kern River Valley,872.95,1000,0,872.95
606,2015,2010,1803013PD,California Water Service Company Kern River Valley,1107.12,1000,0,1107.12
607,2020,2010,1803013PD,California Water Service Company Kern River Valley,1116.36,1000,0,1116.36
608,2025,2010,1803013PD,California Water Service Company Kern River Valley,1140.72,1000,0,1140.72
609,2030,2010,1803013PD,California Water Service Company Kern River Valley,1164.24,1000,0,1164.24
610,2035,2010,1803013PD,California Water Service Company Kern River Valley,1190.28,1000,0,1190.28
611,2010,2010,1803015PD,California Water Service Company Selma,5460,17.6,0,5460
612,2020,2010,1803015PD,California Water Service Company Selma,6981.88,17.6,0,6981.88
613,2015,2010,1803015PD,California Water Service Company Selma,7061,17.6,0,7061
614,2025,2010,1803015PD,California Water Service Company Selma,7741.8,17.6,0,7741.8
615,2030,2010,1803015PD,California Water Service Company Selma,8588.2,17.6,0,8588.2
616,2035,2010,1803015PD,California Water Service Company Selma,9527.52,17.6,0,9527.52
617,2010,2010,1803017PD,California Water Service Company Visalia,29221.04,17.6,0,29221.04
618,2015,2010,1803017PD,California Water Service Company Visalia,34322.44,17.6,0,34322.44
619,2020,2010,1803017PD,California Water Service Company Visalia,34398.8,17.6,0,34398.8
620,2025,2010,1803017PD,California Water Service Company Visalia,38444.96,17.6,0,38444.96
621,2030,2010,1803017PD,California Water Service Company Visalia,42969.52,17.6,0,42969.52
622,2035,2010,1803017PD,California Water Service Company Visalia,47644.04,17.6,0,47644.04
623,2010,2010,1803019NPD,Clovis City of,1118.5,21.12,0,1118.5
624,2015,2010,1803019NPD,Clovis City of,1219,21.12,0,1219
625,2020,2010,1803019NPD,Clovis City of,1219,21.12,0,1219
626,2025,2010,1803019NPD,Clovis City of,2403,21.12,0,2403
627,2030,2010,1803019NPD,Clovis City of,2403,21.12,0,2403
628,2035,2010,1803019NPD,Clovis City of,2403,21.12,0,2403
629,2010,2010,1803019PD,Clovis City of,15212.01,17.6,0,15212.01
630,2015,2010,1803019PD,Clovis City of,17781.7,17.6,0,17781.7
631,2020,2010,1803019PD,Clovis City of,18226.26,17.6,0,18226.26
632,2025,2010,1803019PD,Clovis City of,20473.26,17.6,0,20473.26
633,2030,2010,1803019PD,Clovis City of,24777.46,17.6,0,24777.46
634,2035,2010,1803019PD,Clovis City of,28994.9,17.6,0,28994.9
635,2010,2010,1803025PD,Delano City of,8877.96,17.6,0,8877.96
636,2015,2010,1803025PD,Delano City of,10236.8,17.6,0,10236.8
637,2020,2010,1803025PD,Delano City of,11309.44,17.6,0,11309.44
638,2025,2010,1803025PD,Delano City of,12497.28,17.6,0,12497.28
639,2030,2010,1803025PD,Delano City of,13807.36,17.6,0,13807.36
640,2035,2010,1803025PD,Delano City of,15258.88,17.6,0,15258.88
641,2020,2010,1803027NPD,Dinuba City of,25,21.12,0,25
642,2025,2010,1803027NPD,Dinuba City of,50,21.12,0,50
643,2030,2010,1803027NPD,Dinuba City of,75,21.12,0,75
644,2035,2010,1803027NPD,Dinuba City of,100,21.12,0,100
645,2010,2010,1803027PD,Dinuba City of,4491.9,17.6,0,4491.9
646,2015,2010,1803027PD,Dinuba City of,4936.88,17.6,0,4936.88
647,2020,2010,1803027PD,Dinuba City of,4985.28,17.6,0,4985.28
648,2025,2010,1803027PD,Dinuba City of,5518.33,17.6,0,5518.33
649,2030,2010,1803027PD,Dinuba City of,6054.74,17.6,0,6054.74
650,2035,2010,1803027PD,Dinuba City of,6719.86,17.6,0,6719.86
651,2020,2010,1803027REC,1803027NPD,25,108,236,25
652,2025,2010,1803027REC,1803027NPD,50,108,236,50
653,2030,2010,1803027REC,1803027NPD,75,108,236,75
654,2035,2010,1803027REC,1803027NPD,100,108,236,100
655,2010,2010,1803029PD,East Niles Community Service District,7617.7,17.6,0,7617.7
656,2015,2010,1803029PD,East Niles Community Service District,7917,17.6,0,7917
657,2020,2010,1803029PD,East Niles Community Service District,8120,17.6,0,8120
658,2025,2010,1803029PD,East Niles Community Service District,8526,17.6,0,8526
659,2030,2010,1803029PD,East Niles Community Service District,8932,17.6,0,8932
660,2035,2010,1803029PD,East Niles Community Service District,8932,17.6,0,8932
661,2015,2010,1803031PD,Exeter City of,2985,17.6,0,2985
662,2020,2010,1803031PD,Exeter City of,3277,17.6,0,3277
663,2025,2010,1803031PD,Exeter City of,3597,17.6,0,3597
664,2030,2010,1803031PD,Exeter City of,3945,17.6,0,3945
665,2035,2010,1803031PD,Exeter City of,4333,17.6,0,4333
666,2010,2010,1803033GW,Fresno City of,14116.25,17.6,0,0
667,2020,2010,1803033GW,Fresno City of,19788,17.6,0,0
668,2015,2010,1803033GW,Fresno City of,20370,17.6,0,0
669,2025,2010,1803033GW,1803033PD,23120.14675,428.925,26,23005
670,2025,2010,1803033GW,Fresno City of,25026,17.6,0,0
671,2030,2010,1803033GW,Fresno City of,25608,17.6,0,0
672,2035,2010,1803033GW,Fresno City of,26772,17.6,0,0
673,2030,2010,1803033GW,1803033PD,30792.3445,438.9,26,30448
674,2010,2010,1803033GW,1803033PD,30799.03923,399,26,29572.94
675,2020,2010,1803033GW,1803033PD,33677.53148,418.95,26,33252
676,2035,2010,1803033GW,1803033PD,39216.05401,438.9,26,39100
677,2015,2010,1803033GW,1803033PD,39242.6571,408.975,26,39235
678,2010,2010,1803033NPD,Fresno City of,88,21.12,0,88
679,2015,2010,1803033NPD,Fresno City of,500,21.12,0,500
680,2020,2010,1803033NPD,Fresno City of,500,21.12,0,500
681,2025,2010,1803033NPD,Fresno City of,12500,21.12,0,12500
682,2030,2010,1803033NPD,Fresno City of,12500,21.12,0,12500
683,2035,2010,1803033NPD,Fresno City of,12500,21.12,0,12500
684,2010,2010,1803033PD,Fresno City of,61955.79,17.6,0,61955.79
685,2025,2010,1803033PD,Fresno City of,76067,17.6,0,76067
686,2020,2010,1803033PD,Fresno City of,76874,17.6,0,76874
