year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
2040,2015,SW_CVPFKC,1803033PD,0.0,21.5,44.0,0.0
2015,2015,1803033PD,1803033E,3000.0,17.6,,3000.0
2020,2015,1803033PD,1803033E,0.0,17.6,,0.0
2025,2015,1803033PD,1803033E,0.0,17.6,,0.0
2030,2015,1803033PD,1803033E,0.0,17.6,,0.0
2035,2015,1803033PD,1803033E,0.0,17.6,,0.0
2040,2015,1803033PD,1803033E,0.0,17.6,,0.0
2015,2015,0,WW_1803_995,8700.0,0.0,0.0,0.0
2020,2015,0,WW_1803_995,10000.0,0.0,0.0,0.0
2025,2015,0,WW_1803_995,10000.0,0.0,0.0,0.0
2030,2015,0,WW_1803_995,10000.0,0.0,0.0,0.0
2035,2015,0,WW_1803_995,10000.0,0.0,0.0,0.0
2040,2015,0,WW_1803_995,10000.0,0.0,0.0,0.0
2015,2015,WW_1803_995,1803033SREC,8700.0,10.0,0.0,0.0
2020,2015,WW_1803_995,1803033SREC,10000.0,10.0,0.0,0.0
2025,2015,WW_1803_995,1803033SREC,10000.0,10.0,0.0,0.0
2030,2015,WW_1803_995,1803033SREC,10000.0,10.0,0.0,0.0
2035,2015,WW_1803_995,1803033SREC,10000.0,10.0,0.0,0.0
2040,2015,WW_1803_995,1803033SREC,10000.0,10.0,0.0,0.0
2015,2015,1803033SREC,1803033NPD,8700.0,0.0,0.0,0.0
2020,2015,1803033SREC,1803033NPD,10000.0,0.0,0.0,0.0
2025,2015,1803033SREC,1803033NPD,10000.0,0.0,0.0,0.0
2030,2015,1803033SREC,1803033NPD,10000.0,0.0,0.0,0.0
2035,2015,1803033SREC,1803033NPD,10000.0,0.0,0.0,0.0
2040,2015,1803033SREC,1803033NPD,10000.0,0.0,0.0,0.0
2015,2015,1803033NPD,1803033E,8700.0,21.12,,8700.0
2020,2015,1803033NPD,1803033E,10000.0,21.12,,10000.0
2025,2015,1803033NPD,1803033E,10000.0,21.12,,10000.0
2030,2015,1803033NPD,1803033E,10000.0,21.12,,10000.0
2035,2015,1803033NPD,1803033E,10000.0,21.12,,10000.0
2040,2015,1803033NPD,1803033E,10000.0,21.12,,10000.0
2015,2015,0,WW_1803_995,0.0,0.0,0.0,0.0
2020,2015,0,WW_1803_995,1300.0,0.0,0.0,0.0
2025,2015,0,WW_1803_995,6200.0,0.0,0.0,0.0
2030,2015,0,WW_1803_995,6200.0,0.0,0.0,0.0
2035,2015,0,WW_1803_995,6200.0,0.0,0.0,0.0
2040,2015,0,WW_1803_995,6200.0,0.0,0.0,0.0
2015,2015,WW_1803_995,1803033TREC,0.0,10.0,0.0,0.0
2020,2015,WW_1803_995,1803033TREC,1300.0,10.0,0.0,0.0
2025,2015,WW_1803_995,1803033TREC,6200.0,10.0,0.0,0.0
2030,2015,WW_1803_995,1803033TREC,6200.0,10.0,0.0,0.0
2035,2015,WW_1803_995,1803033TREC,6200.0,10.0,0.0,0.0
2040,2015,WW_1803_995,1803033TREC,6200.0,10.0,0.0,0.0
2015,2015,1803033TREC,1803033NPD,0.0,0.0,97.76249999999999,0.0
2020,2015,1803033TREC,1803033NPD,1300.0,0.0,97.76249999999999,0.0
2025,2015,1803033TREC,1803033NPD,6200.0,0.0,97.76249999999999,0.0
2030,2015,1803033TREC,1803033NPD,6200.0,0.0,97.76249999999999,0.0
2035,2015,1803033TREC,1803033NPD,6200.0,0.0,97.76249999999999,0.0
2040,2015,1803033TREC,1803033NPD,6200.0,0.0,97.76249999999999,0.0
2015,2015,1803033NPD,1803033E,0.0,21.12,,0.0
2020,2015,1803033NPD,1803033E,1300.0,21.12,,1300.0
2025,2015,1803033NPD,1803033E,6200.0,21.12,,6200.0
2030,2015,1803033NPD,1803033E,6200.0,21.12,,6200.0
2035,2015,1803033NPD,1803033E,6200.0,21.12,,6200.0
2040,2015,1803033NPD,1803033E,6200.0,21.12,,6200.0
2015,2015,0,WW_1803_995,0.0,0.0,0.0,0.0
2020,2015,0,WW_1803_995,1400.0,0.0,0.0,0.0
2025,2015,0,WW_1803_995,2600.0,0.0,0.0,0.0
2030,2015,0,WW_1803_995,2600.0,0.0,0.0,0.0
2035,2015,0,WW_1803_995,2600.0,0.0,0.0,0.0
2040,2015,0,WW_1803_995,2600.0,0.0,0.0,0.0
2015,2015,WW_1803_995,1803033TREC,0.0,10.0,0.0,0.0
2020,2015,WW_1803_995,1803033TREC,1400.0,10.0,0.0,0.0
2025,2015,WW_1803_995,1803033TREC,2600.0,10.0,0.0,0.0
2030,2015,WW_1803_995,1803033TREC,2600.0,10.0,0.0,0.0
2035,2015,WW_1803_995,1803033TREC,2600.0,10.0,0.0,0.0
2040,2015,WW_1803_995,1803033TREC,2600.0,10.0,0.0,0.0
2015,2015,1803033TREC,1803033NPD,0.0,0.0,97.76249999999999,0.0
2020,2015,1803033TREC,1803033NPD,1400.0,0.0,97.76249999999999,0.0
2025,2015,1803033TREC,1803033NPD,2600.0,0.0,97.76249999999999,0.0
2030,2015,1803033TREC,1803033NPD,2600.0,0.0,97.76249999999999,0.0
2035,2015,1803033TREC,1803033NPD,2600.0,0.0,97.76249999999999,0.0
2040,2015,1803033TREC,1803033NPD,2600.0,0.0,97.76249999999999,0.0
2015,2015,1803033NPD,1803033E,0.0,21.12,,0.0
2020,2015,1803033NPD,1803033E,1400.0,21.12,,1400.0
2025,2015,1803033NPD,1803033E,2600.0,21.12,,2600.0
2030,2015,1803033NPD,1803033E,2600.0,21.12,,2600.0
2035,2015,1803033NPD,1803033E,2600.0,21.12,,2600.0
2040,2015,1803033NPD,1803033E,2600.0,21.12,,2600.0
2015,2015,0,WW_1803_995,62.0,0.0,0.0,0.0
2020,2015,0,WW_1803_995,4300.0,0.0,0.0,0.0
2025,2015,0,WW_1803_995,7200.0,0.0,0.0,0.0
2030,2015,0,WW_1803_995,7200.0,0.0,0.0,0.0
2035,2015,0,WW_1803_995,7200.0,0.0,0.0,0.0
2040,2015,0,WW_1803_995,7200.0,0.0,0.0,0.0
2015,2015,WW_1803_995,1803033TREC,62.0,10.0,0.0,0.0
2020,2015,WW_1803_995,1803033TREC,4300.0,10.0,0.0,0.0
2025,2015,WW_1803_995,1803033TREC,7200.0,10.0,0.0,0.0
2030,2015,WW_1803_995,1803033TREC,7200.0,10.0,0.0,0.0
2035,2015,WW_1803_995,1803033TREC,7200.0,10.0,0.0,0.0
2040,2015,WW_1803_995,1803033TREC,7200.0,10.0,0.0,0.0
2015,2015,1803033TREC,1803033NPD,62.0,0.0,97.76249999999999,0.0
2020,2015,1803033TREC,1803033NPD,4300.0,0.0,97.76249999999999,0.0
2025,2015,1803033TREC,1803033NPD,7200.0,0.0,97.76249999999999,0.0
2030,2015,1803033TREC,1803033NPD,7200.0,0.0,97.76249999999999,0.0
2035,2015,1803033TREC,1803033NPD,7200.0,0.0,97.76249999999999,0.0
2040,2015,1803033TREC,1803033NPD,7200.0,0.0,97.76249999999999,0.0
2015,2015,1803033NPD,1803033E,62.0,21.12,,62.0
2020,2015,1803033NPD,1803033E,4300.0,21.12,,4300.0
2025,2015,1803033NPD,1803033E,7200.0,21.12,,7200.0
2030,2015,1803033NPD,1803033E,7200.0,21.12,,7200.0
2035,2015,1803033NPD,1803033E,7200.0,21.12,,7200.0
2040,2015,1803033NPD,1803033E,7200.0,21.12,,7200.0
2015,2015,0,WW_1803_995,0.0,0.0,0.0,0.0
2020,2015,0,WW_1803_995,4200.0,0.0,0.0,0.0
2025,2015,0,WW_1803_995,8400.0,0.0,0.0,0.0
2030,2015,0,WW_1803_995,8400.0,0.0,0.0,0.0
2035,2015,0,WW_1803_995,12600.0,0.0,0.0,0.0
2040,2015,0,WW_1803_995,12600.0,0.0,0.0,0.0
2015,2015,WW_1803_995,1803033TREC,0.0,10.0,0.0,0.0
2020,2015,WW_1803_995,1803033TREC,4200.0,10.0,0.0,0.0
2025,2015,WW_1803_995,1803033TREC,8400.0,10.0,0.0,0.0
2030,2015,WW_1803_995,1803033TREC,8400.0,10.0,0.0,0.0
2035,2015,WW_1803_995,1803033TREC,12600.0,10.0,0.0,0.0
2040,2015,WW_1803_995,1803033TREC,12600.0,10.0,0.0,0.0
2015,2015,1803033TREC,1803033NPD,0.0,0.0,97.76249999999999,0.0
2020,2015,1803033TREC,1803033NPD,4200.0,0.0,97.76249999999999,0.0
2025,2015,1803033TREC,1803033NPD,8400.0,0.0,97.76249999999999,0.0
2030,2015,1803033TREC,1803033NPD,8400.0,0.0,97.76249999999999,0.0
2035,2015,1803033TREC,1803033NPD,12600.0,0.0,97.76249999999999,0.0
2040,2015,1803033TREC,1803033NPD,12600.0,0.0,97.76249999999999,0.0
2015,2015,1803033NPD,1803033E,0.0,21.12,,0.0
2020,2015,1803033NPD,1803033E,4200.0,21.12,,4200.0
2025,2015,1803033NPD,1803033E,8400.0,21.12,,8400.0
2030,2015,1803033NPD,1803033E,8400.0,21.12,,8400.0
2035,2015,1803033NPD,1803033E,12600.0,21.12,,12600.0
2040,2015,1803033NPD,1803033E,12600.0,21.12,,12600.0
2015,2015,0,WW_1803_2012,203.0,0.0,0.0,0.0
2020,2015,0,WW_1803_2012,0.0,0.0,0.0,0.0
2025,2015,0,WW_1803_2012,0.0,0.0,0.0,0.0
2030,2015,0,WW_1803_2012,0.0,0.0,0.0,0.0
2035,2015,0,WW_1803_2012,0.0,0.0,0.0,0.0
2040,2015,0,WW_1803_2012,0.0,0.0,0.0,0.0
2015,2015,WW_1803_2012,1803033SREC,203.0,10.0,0.0,0.0
2020,2015,WW_1803_2012,1803033SREC,0.0,10.0,0.0,0.0
2025,2015,WW_1803_2012,1803033SREC,0.0,10.0,0.0,0.0
2030,2015,WW_1803_2012,1803033SREC,0.0,10.0,0.0,0.0
2035,2015,WW_1803_2012,1803033SREC,0.0,10.0,0.0,0.0
2040,2015,WW_1803_2012,1803033SREC,0.0,10.0,0.0,0.0
2015,2015,1803033SREC,1803033NPD,203.0,0.0,0.0,0.0
2020,2015,1803033SREC,1803033NPD,0.0,0.0,0.0,0.0
2025,2015,1803033SREC,1803033NPD,0.0,0.0,0.0,0.0
2030,2015,1803033SREC,1803033NPD,0.0,0.0,0.0,0.0
2035,2015,1803033SREC,1803033NPD,0.0,0.0,0.0,0.0
2040,2015,1803033SREC,1803033NPD,0.0,0.0,0.0,0.0
2015,2015,1803033NPD,1803033E,203.0,21.12,,203.0
2020,2015,1803033NPD,1803033E,0.0,21.12,,0.0
2025,2015,1803033NPD,1803033E,0.0,21.12,,0.0
2030,2015,1803033NPD,1803033E,0.0,21.12,,0.0
2035,2015,1803033NPD,1803033E,0.0,21.12,,0.0
2040,2015,1803033NPD,1803033E,0.0,21.12,,0.0
2015,2015,,,0.0,,,0.0
2020,2015,,,52600.0,,,0.0
2025,2015,,,52600.0,,,0.0
2030,2015,,,52600.0,,,0.0
2035,2015,,,52600.0,,,0.0
2040,2015,,,52600.0,,,0.0
2015,2015,,,0.0,,,0.0
2020,2015,,,52600.0,,,0.0
2025,2015,,,52600.0,,,0.0
2030,2015,,,52600.0,,,0.0
2035,2015,,,52600.0,,,0.0
2040,2015,,,52600.0,,,0.0
2015,2015,,1803033PD,0.0,,,0.0
2020,2015,,1803033PD,52600.0,,,0.0
2025,2015,,1803033PD,52600.0,,,0.0
2030,2015,,1803033PD,52600.0,,,0.0
2035,2015,,1803033PD,52600.0,,,0.0
2040,2015,,1803033PD,52600.0,,,0.0
2015,2015,1803033PD,1803033E,0.0,17.6,,0.0
2020,2015,1803033PD,1803033E,52600.0,17.6,,52600.0
2025,2015,1803033PD,1803033E,52600.0,17.6,,52600.0
2030,2015,1803033PD,1803033E,52600.0,17.6,,52600.0
2035,2015,1803033PD,1803033E,52600.0,17.6,,52600.0
2040,2015,1803033PD,1803033E,52600.0,17.6,,52600.0
2015,2015,,,35265.0,,,0.0
2020,2015,,,50400.0,,,0.0
2025,2015,,,52700.0,,,0.0
2030,2015,,,55100.0,,,0.0
2035,2015,,,57400.0,,,0.0
2040,2015,,,59700.0,,,0.0
2015,2015,,,35265.0,,,0.0
2020,2015,,,50400.0,,,0.0
2025,2015,,,52700.0,,,0.0
2030,2015,,,55100.0,,,0.0
2035,2015,,,57400.0,,,0.0
2040,2015,,,59700.0,,,0.0
2015,2015,,1803033PD,35265.0,,,0.0
2020,2015,,1803033PD,50400.0,,,0.0
2025,2015,,1803033PD,52700.0,,,0.0
2030,2015,,1803033PD,55100.0,,,0.0
2035,2015,,1803033PD,57400.0,,,0.0
2040,2015,,1803033PD,59700.0,,,0.0
2015,2015,1803033PD,1803033E,35265.0,17.6,,35265.0
2020,2015,1803033PD,1803033E,50400.0,17.6,,50400.0
2025,2015,1803033PD,1803033E,52700.0,17.6,,52700.0
2030,2015,1803033PD,1803033E,55100.0,17.6,,55100.0
2035,2015,1803033PD,1803033E,57400.0,17.6,,57400.0
2040,2015,1803033PD,1803033E,59700.0,17.6,,59700.0
2015,2015,,,6260.0,,,0.0
2020,2015,,,55800.0,,,0.0
2025,2015,,,58500.0,,,0.0
2030,2015,,,61100.0,,,0.0
2035,2015,,,63800.0,,,0.0
2040,2015,,,66500.0,,,0.0
2015,2015,,,6260.0,,,0.0
2020,2015,,,55800.0,,,0.0
2025,2015,,,58500.0,,,0.0
2030,2015,,,61100.0,,,0.0
2035,2015,,,63800.0,,,0.0
2040,2015,,,66500.0,,,0.0
2015,2015,,1803033NPD,6260.0,,,0.0
2020,2015,,1803033NPD,55800.0,,,0.0
2025,2015,,1803033NPD,58500.0,,,0.0
2030,2015,,1803033NPD,61100.0,,,0.0
2035,2015,,1803033NPD,63800.0,,,0.0
2040,2015,,1803033NPD,66500.0,,,0.0
2015,2015,1803033NPD,1803033E,6260.0,21.12,,6260.0
2020,2015,1803033NPD,1803033E,55800.0,21.12,,55800.0
2025,2015,1803033NPD,1803033E,58500.0,21.12,,58500.0
2030,2015,1803033NPD,1803033E,61100.0,21.12,,61100.0
2035,2015,1803033NPD,1803033E,63800.0,21.12,,63800.0
2040,2015,1803033NPD,1803033E,66500.0,21.12,,66500.0
2015,2015,,,14903.0,,,0.0
2020,2015,,,14903.0,,,0.0
2025,2015,,,14903.0,,,0.0
2030,2015,,,14903.0,,,0.0
2035,2015,,,14903.0,,,0.0
2040,2015,,,14903.0,,,0.0
2015,2015,,,14903.0,,,0.0
2020,2015,,,14903.0,,,0.0
2025,2015,,,14903.0,,,0.0
2030,2015,,,14903.0,,,0.0
2035,2015,,,14903.0,,,0.0
2040,2015,,,14903.0,,,0.0
2015,2015,,1802039PD,14903.0,,,0.0
2020,2015,,1802039PD,14903.0,,,0.0
2025,2015,,1802039PD,14903.0,,,0.0
2030,2015,,1802039PD,14903.0,,,0.0
2035,2015,,1802039PD,14903.0,,,0.0
2040,2015,,1802039PD,14903.0,,,0.0
2015,2015,1802039PD,1802039E,14903.0,17.6,,14903.0
2020,2015,1802039PD,1802039E,14903.0,17.6,,14903.0
2025,2015,1802039PD,1802039E,14903.0,17.6,,14903.0
2030,2015,1802039PD,1802039E,14903.0,17.6,,14903.0
2035,2015,1802039PD,1802039E,14903.0,17.6,,14903.0
2040,2015,1802039PD,1802039E,14903.0,17.6,,14903.0
2015,2015,,,0.0,,,0.0
2020,2015,,,0.0,,,0.0
2025,2015,,,0.0,,,0.0
2030,2015,,,0.0,,,0.0
2035,2015,,,0.0,,,0.0
2040,2015,,,0.0,,,0.0
2015,2015,,,0.0,,,0.0
2020,2015,,,0.0,,,0.0
2025,2015,,,0.0,,,0.0
2030,2015,,,0.0,,,0.0
2035,2015,,,0.0,,,0.0
2040,2015,,,0.0,,,0.0
2015,2015,,1802039PD,0.0,,,0.0
2020,2015,,1802039PD,0.0,,,0.0
2025,2015,,1802039PD,0.0,,,0.0
2030,2015,,1802039PD,0.0,,,0.0
2035,2015,,1802039PD,0.0,,,0.0
2040,2015,,1802039PD,0.0,,,0.0
2015,2015,1802039PD,1802039E,0.0,17.6,,0.0
2020,2015,1802039PD,1802039E,0.0,17.6,,0.0
2025,2015,1802039PD,1802039E,0.0,17.6,,0.0
2030,2015,1802039PD,1802039E,0.0,17.6,,0.0
2035,2015,1802039PD,1802039E,0.0,17.6,,0.0
2040,2015,1802039PD,1802039E,0.0,17.6,,0.0
2015,2015,0,1807246GW,18946.0,0.0,0.0,0.0
2020,2015,0,1807246GW,18689.3,0.0,0.0,0.0
2025,2015,0,1807246GW,20062.7,0.0,0.0,0.0
2030,2015,0,1807246GW,20200.6,0.0,0.0,0.0
2035,2015,0,1807246GW,20195.0,0.0,0.0,0.0
2040,2015,0,1807246GW,20223.7,0.0,0.0,0.0
2015,2015,1807246GW,1807109PD,18946.0,579.0,3.0,0.0
2020,2015,1807246GW,1807109PD,18689.3,579.0,3.0,0.0
2025,2015,1807246GW,1807109PD,20062.7,579.0,3.0,0.0
2030,2015,1807246GW,1807109PD,20200.6,579.0,3.0,0.0
2035,2015,1807246GW,1807109PD,20195.0,579.0,3.0,0.0
2040,2015,1807246GW,1807109PD,20223.7,579.0,3.0,0.0
2015,2015,1807109PD,1807109E,18946.0,163.1,,18946.0
2020,2015,1807109PD,1807109E,18689.3,163.1,,18689.3
2025,2015,1807109PD,1807109E,20062.7,163.1,,20062.7
2030,2015,1807109PD,1807109E,20200.6,163.1,,20200.6
2035,2015,1807109PD,1807109E,20195.0,163.1,,20195.0
2040,2015,1807109PD,1807109E,20223.7,163.1,,20223.7
2015,2015,0,1807217IMP,8298.0,0.0,0.0,0.0
2020,2015,0,1807217IMP,8009.7,0.0,0.0,0.0
2025,2015,0,1807217IMP,8598.3,0.0,0.0,0.0
2030,2015,0,1807217IMP,8657.4,0.0,0.0,0.0
2035,2015,0,1807217IMP,8655.0,0.0,0.0,0.0
2040,2015,0,1807217IMP,8667.3,0.0,0.0,0.0
2015,2015,1807217IMP,1807109PD,8298.0,10.0,44.0,0.0
2020,2015,1807217IMP,1807109PD,8009.7,10.0,44.0,0.0
2025,2015,1807217IMP,1807109PD,8598.3,10.0,44.0,0.0
2030,2015,1807217IMP,1807109PD,8657.4,10.0,44.0,0.0
2035,2015,1807217IMP,1807109PD,8655.0,10.0,44.0,0.0
2040,2015,1807217IMP,1807109PD,8667.3,10.0,44.0,0.0
2015,2015,1807109PD,1807109E,8298.0,163.1,,8298.0
2020,2015,1807109PD,1807109E,8009.7,163.1,,8009.7
2025,2015,1807109PD,1807109E,8598.3,163.1,,8598.3
2030,2015,1807109PD,1807109E,8657.4,163.1,,8657.4
2035,2015,1807109PD,1807109E,8655.0,163.1,,8655.0
2040,2015,1807109PD,1807109E,8667.3,163.1,,8667.3
2015,2015,,,4163.0,,,0.0
2020,2015,,,5157.0,,,0.0
2025,2015,,,5693.0,,,0.0
2030,2015,,,6286.0,,,0.0
2035,2015,,,6940.0,,,0.0
2040,2015,,,7663.0,,,0.0
2015,2015,,,4163.0,,,0.0
2020,2015,,,5157.0,,,0.0
2025,2015,,,5693.0,,,0.0
2030,2015,,,6286.0,,,0.0
2035,2015,,,6940.0,,,0.0
2040,2015,,,7663.0,,,0.0
2015,2015,,1804021PD,4163.0,,,0.0
2020,2015,,1804021PD,5157.0,,,0.0
2025,2015,,1804021PD,5693.0,,,0.0
2030,2015,,1804021PD,6286.0,,,0.0
2035,2015,,1804021PD,6940.0,,,0.0
2040,2015,,1804021PD,7663.0,,,0.0
2015,2015,1804021PD,1804021E,4163.0,17.6,,4163.0
2020,2015,1804021PD,1804021E,5157.0,17.6,,5157.0
2025,2015,1804021PD,1804021E,5693.0,17.6,,5693.0
2030,2015,1804021PD,1804021E,6286.0,17.6,,6286.0
2035,2015,1804021PD,1804021E,6940.0,17.6,,6940.0
2040,2015,1804021PD,1804021E,7663.0,17.6,,7663.0
2015,2015,0,WW_1804_1005,603.0,,,0.0
2020,2015,0,WW_1804_1005,603.0,,,0.0
2025,2015,0,WW_1804_1005,603.0,,,0.0
2030,2015,0,WW_1804_1005,603.0,,,0.0
2035,2015,0,WW_1804_1005,603.0,,,0.0
2040,2015,0,WW_1804_1005,603.0,,,0.0
2015,2015,WW_1804_1005,1804021SREC,603.0,10.0,0.0,0.0
2020,2015,WW_1804_1005,1804021SREC,603.0,10.0,0.0,0.0
2025,2015,WW_1804_1005,1804021SREC,603.0,10.0,0.0,0.0
2030,2015,WW_1804_1005,1804021SREC,603.0,10.0,0.0,0.0
2035,2015,WW_1804_1005,1804021SREC,603.0,10.0,0.0,0.0
2040,2015,WW_1804_1005,1804021SREC,603.0,10.0,0.0,0.0
2015,2015,1804021SREC,1804021NPD,603.0,0.0,0.0,0.0
2020,2015,1804021SREC,1804021NPD,603.0,0.0,0.0,0.0
2025,2015,1804021SREC,1804021NPD,603.0,0.0,0.0,0.0
2030,2015,1804021SREC,1804021NPD,603.0,0.0,0.0,0.0
2035,2015,1804021SREC,1804021NPD,603.0,0.0,0.0,0.0
2040,2015,1804021SREC,1804021NPD,603.0,0.0,0.0,0.0
2015,2015,1804021NPD,1804021E,603.0,21.12,,603.0
2020,2015,1804021NPD,1804021E,603.0,21.12,,603.0
2025,2015,1804021NPD,1804021E,603.0,21.12,,603.0
2030,2015,1804021NPD,1804021E,603.0,21.12,,603.0
2035,2015,1804021NPD,1804021E,603.0,21.12,,603.0
2040,2015,1804021NPD,1804021E,603.0,21.12,,603.0
2015,2015,0,1807246GW,17408.4,0.0,0.0,0.0
2020,2015,0,1807246GW,16854.6,0.0,0.0,0.0
2025,2015,0,1807246GW,18092.9,0.0,0.0,0.0
2030,2015,0,1807246GW,18216.8,0.0,0.0,0.0
2035,2015,0,1807246GW,18211.9,0.0,0.0,0.0
2040,2015,0,1807246GW,18238.5,0.0,0.0,0.0
2015,2015,1807246GW,1807111PD,17408.4,579.0,3.0,0.0
2020,2015,1807246GW,1807111PD,16854.6,579.0,3.0,0.0
2025,2015,1807246GW,1807111PD,18092.9,579.0,3.0,0.0
2030,2015,1807246GW,1807111PD,18216.8,579.0,3.0,0.0
2035,2015,1807246GW,1807111PD,18211.9,579.0,3.0,0.0
2040,2015,1807246GW,1807111PD,18238.5,579.0,3.0,0.0
2015,2015,1807111PD,1807111E,17408.4,163.1,,17408.4
2020,2015,1807111PD,1807111E,16854.6,163.1,,16854.6
2025,2015,1807111PD,1807111E,18092.9,163.1,,18092.9
2030,2015,1807111PD,1807111E,18216.8,163.1,,18216.8
2035,2015,1807111PD,1807111E,18211.9,163.1,,18211.9
2040,2015,1807111PD,1807111E,18238.5,163.1,,18238.5
2015,2015,0,1807229PD,6640.4,0.0,0.0,0.0
2020,2015,0,1807229PD,7223.4,0.0,0.0,0.0
2025,2015,0,1807229PD,7754.1,0.0,0.0,0.0
2030,2015,0,1807229PD,7807.2,0.0,0.0,0.0
2035,2015,0,1807229PD,7805.1,0.0,0.0,0.0
2040,2015,0,1807229PD,7816.5,0.0,0.0,0.0
2015,2015,1807229PD,1807111PD,6640.4,10.0,0.0,0.0
2020,2015,1807229PD,1807111PD,7223.4,10.0,0.0,0.0
2025,2015,1807229PD,1807111PD,7754.1,10.0,0.0,0.0
2030,2015,1807229PD,1807111PD,7807.2,10.0,0.0,0.0
2035,2015,1807229PD,1807111PD,7805.1,10.0,0.0,0.0
2040,2015,1807229PD,1807111PD,7816.5,10.0,0.0,0.0
2015,2015,1807111PD,1807111E,6640.4,163.1,,6640.4
2020,2015,1807111PD,1807111E,7223.4,163.1,,7223.4
2025,2015,1807111PD,1807111E,7754.1,163.1,,7754.1
2030,2015,1807111PD,1807111E,7807.2,163.1,,7807.2
2035,2015,1807111PD,1807111E,7805.1,163.1,,7805.1
2040,2015,1807111PD,1807111E,7816.5,163.1,,7816.5
2015,2015,0,SW1802041,18105.0,0.0,0.0,0.0
2020,2015,0,SW1802041,7205.0,0.0,0.0,0.0
2025,2015,0,SW1802041,5912.0,0.0,0.0,0.0
2030,2015,0,SW1802041,4579.0,0.0,0.0,0.0
2035,2015,0,SW1802041,3246.0,0.0,0.0,0.0
2040,2015,0,SW1802041,3246.0,0.0,0.0,0.0
2015,2015,SW1802041,1802041PD,18105.0,24.6696371,44.0,0.0
2020,2015,SW1802041,1802041PD,7205.0,24.6696371,44.0,0.0
2025,2015,SW1802041,1802041PD,5912.0,24.6696371,44.0,0.0
2030,2015,SW1802041,1802041PD,4579.0,24.6696371,44.0,0.0
2035,2015,SW1802041,1802041PD,3246.0,24.6696371,44.0,0.0
2040,2015,SW1802041,1802041PD,3246.0,24.6696371,44.0,0.0
2015,2015,1802041PD,1802041E,18105.0,17.6,,18105.0
2020,2015,1802041PD,1802041E,7205.0,17.6,,7205.0
2025,2015,1802041PD,1802041E,5912.0,17.6,,5912.0
2030,2015,1802041PD,1802041E,4579.0,17.6,,4579.0
2035,2015,1802041PD,1802041E,3246.0,17.6,,3246.0
2040,2015,1802041PD,1802041E,3246.0,17.6,,3246.0
2015,2015,0,SW1802041,1895.0,0.0,0.0,0.0
2020,2015,0,SW1802041,4995.0,0.0,0.0,0.0
2025,2015,0,SW1802041,6288.0,0.0,0.0,0.0
2030,2015,0,SW1802041,7621.0,0.0,0.0,0.0
2035,2015,0,SW1802041,8954.0,0.0,0.0,0.0
2040,2015,0,SW1802041,8954.0,0.0,0.0,0.0
2015,2015,SW1802041,1802041NPD,1895.0,24.6696371,44.0,0.0
2020,2015,SW1802041,1802041NPD,4995.0,24.6696371,44.0,0.0
2025,2015,SW1802041,1802041NPD,6288.0,24.6696371,44.0,0.0
2030,2015,SW1802041,1802041NPD,7621.0,24.6696371,44.0,0.0
2035,2015,SW1802041,1802041NPD,8954.0,24.6696371,44.0,0.0
2040,2015,SW1802041,1802041NPD,8954.0,24.6696371,44.0,0.0
2015,2015,1802041NPD,1802041E,1895.0,17.6,,1895.0
2020,2015,1802041NPD,1802041E,4995.0,17.6,,4995.0
2025,2015,1802041NPD,1802041E,6288.0,17.6,,6288.0
2030,2015,1802041NPD,1802041E,7621.0,17.6,,7621.0
2035,2015,1802041NPD,1802041E,8954.0,17.6,,8954.0
2040,2015,1802041NPD,1802041E,8954.0,17.6,,8954.0
2015,2015,0,GW1806-3-03,6869.8957232717,0.0,0.0,0.0
2020,2015,0,GW1806-3-03,22218.748034,0.0,0.0,0.0
2025,2015,0,GW1806-3-03,22218.748034,0.0,0.0,0.0
2030,2015,0,GW1806-3-03,22218.748034,0.0,0.0,0.0
2035,2015,0,GW1806-3-03,22218.748034,0.0,0.0,0.0
2040,2015,0,GW1806-3-03,22218.748034,0.0,0.0,0.0
2015,2015,GW1806-3-03,GW1806-3-03.01 ,6869.8957232717,0.0,0.0,0.0
2020,2015,GW1806-3-03,GW1806-3-03.01 ,22218.748034,0.0,0.0,0.0
2025,2015,GW1806-3-03,GW1806-3-03.01 ,22218.748034,0.0,0.0,0.0
2030,2015,GW1806-3-03,GW1806-3-03.01 ,22218.748034,0.0,0.0,0.0
2035,2015,GW1806-3-03,GW1806-3-03.01 ,22218.748034,0.0,0.0,0.0
2040,2015,GW1806-3-03,GW1806-3-03.01 ,22218.748034,0.0,0.0,0.0
2015,2015,GW1806-3-03.01 ,1806019PD,6869.8957232717,471.0,65.5,0.0
2020,2015,GW1806-3-03.01 ,1806019PD,22218.748034,471.0,65.5,0.0
2025,2015,GW1806-3-03.01 ,1806019PD,22218.748034,471.0,65.5,0.0
2030,2015,GW1806-3-03.01 ,1806019PD,22218.748034,471.0,65.5,0.0
2035,2015,GW1806-3-03.01 ,1806019PD,22218.748034,471.0,65.5,0.0
2040,2015,GW1806-3-03.01 ,1806019PD,22218.748034,471.0,65.5,0.0
2015,2015,1806019PD,1806019E,6869.8957232717,163.1,,6869.8957232717
2020,2015,1806019PD,1806019E,22218.748034,163.1,,22218.748034
2025,2015,1806019PD,1806019E,22218.748034,163.1,,22218.748034
